job.id n m mu max.k alpha evals max.evals time.passed PD repl type
1335 400 79800 2 1 0.1 320000 320000 290.537 46 5 euclidean
1336 400 79800 2 1 0.1 320000 320000 186.645 54 6 euclidean
1337 400 79800 2 1 0.1 320000 320000 200.713 26 7 euclidean
1338 400 79800 2 1 0.1 320000 320000 190.388 66 8 euclidean
1339 400 79800 2 1 0.1 320000 320000 283.003 74 9 euclidean
1340 400 79800 2 1 0.1 320000 320000 222.232 70 10 euclidean
1341 400 79800 2 1 0.5 320000 320000 212.9 118 1 euclidean
1342 400 79800 2 1 0.5 320000 320000 219.795 164 2 euclidean
1343 400 79800 2 1 0.5 320000 320000 265.454 164 3 euclidean
1344 400 79800 2 1 0.5 320000 320000 195.342 142 4 euclidean
1345 400 79800 2 1 0.5 320000 320000 248.721 94 5 euclidean
1346 400 79800 2 1 0.5 320000 320000 189.631 120 6 euclidean
1347 400 79800 2 1 0.5 320000 320000 272.942 112 7 euclidean
1348 400 79800 2 1 0.5 320000 320000 197.931 148 8 euclidean
1349 400 79800 2 1 0.5 320000 320000 204.382 128 9 euclidean
1350 400 79800 2 1 0.5 320000 320000 204.8 128 10 euclidean
1351 400 79800 2 1 1 320000 320000 196.85 214 1 euclidean
1352 400 79800 2 1 1 320000 320000 301.216 210 2 euclidean
1353 400 79800 2 1 1 320000 320000 172.034 212 3 euclidean
1354 400 79800 2 1 1 320000 320000 249.473 214 4 euclidean
1355 400 79800 2 1 1 320000 320000 205.182 212 5 euclidean
1356 400 79800 2 1 1 320000 320000 181.496 214 6 euclidean
1357 400 79800 2 1 1 320000 320000 203.406 240 7 euclidean
1358 400 79800 2 1 1 320000 320000 289.84 220 8 euclidean
1359 400 79800 2 1 1 320000 320000 193.646 238 9 euclidean
1360 400 79800 2 1 1 320000 320000 203.507 196 10 euclidean
1361 400 79800 2 2 0.05 320000 320000 206.458 90 1 euclidean
1362 400 79800 2 2 0.05 320000 320000 287.409 90 2 euclidean
1363 400 79800 2 2 0.05 320000 320000 200.392 92 3 euclidean
1364 400 79800 2 2 0.05 320000 320000 215.78 88 4 euclidean
1365 400 79800 2 2 0.05 320000 320000 224.135 90 5 euclidean
1366 400 79800 2 2 0.05 320000 320000 224.761 80 6 euclidean
1367 400 79800 2 2 0.05 320000 320000 196.422 92 7 euclidean
1368 400 79800 2 2 0.05 320000 320000 200.284 78 8 euclidean
1369 400 79800 2 2 0.05 320000 320000 199.08 92 9 euclidean
1370 400 79800 2 2 0.05 320000 320000 217.045 82 10 euclidean
1371 400 79800 2 2 0.1 320000 320000 179.079 156 1 euclidean
1372 400 79800 2 2 0.1 320000 320000 252.084 132 2 euclidean
1373 400 79800 2 2 0.1 320000 320000 197.481 174 3 euclidean
1374 400 79800 2 2 0.1 320000 320000 200.396 156 4 euclidean
1375 400 79800 2 2 0.1 320000 320000 295.829 148 5 euclidean
1376 400 79800 2 2 0.1 320000 320000 197.752 146 6 euclidean
1377 400 79800 2 2 0.1 320000 320000 178.794 148 7 euclidean
1378 400 79800 2 2 0.1 320000 320000 186.982 150 8 euclidean
1379 400 79800 2 2 0.1 320000 320000 200.864 182 9 euclidean
1380 400 79800 2 2 0.1 320000 320000 270.168 120 10 euclidean
1381 400 79800 2 2 0.5 320000 320000 214.138 472 1 euclidean
1382 400 79800 2 2 0.5 320000 320000 208.611 412 2 euclidean
1383 400 79800 2 2 0.5 320000 320000 190.803 428 3 euclidean
1384 400 79800 2 2 0.5 320000 320000 206.822 458 4 euclidean
1385 400 79800 2 2 0.5 320000 320000 203.294 466 5 euclidean
1386 400 79800 2 2 0.5 320000 320000 187.236 452 6 euclidean
1387 400 79800 2 2 0.5 320000 320000 188.971 414 7 euclidean
1388 400 79800 2 2 0.5 320000 320000 209.445 476 8 euclidean
1389 400 79800 2 2 0.5 320000 320000 256.848 446 9 euclidean
1390 400 79800 2 2 0.5 320000 320000 199.567 422 10 euclidean
1391 400 79800 2 2 1 320000 320000 257.932 590 1 euclidean
1392 400 79800 2 2 1 320000 320000 202.293 652 2 euclidean
1393 400 79800 2 2 1 320000 320000 209.111 624 3 euclidean
1394 400 79800 2 2 1 320000 320000 295.734 598 4 euclidean
1395 400 79800 2 2 1 320000 320000 185.637 614 5 euclidean
1396 400 79800 2 2 1 320000 320000 207.931 634 6 euclidean
1397 400 79800 2 2 1 320000 320000 181.396 570 7 euclidean
1398 400 79800 2 2 1 320000 320000 199.045 598 8 euclidean
1399 400 79800 2 2 1 320000 320000 206.072 588 9 euclidean
1400 400 79800 2 2 1 320000 320000 197.332 614 10 euclidean
1401 400 79800 2 3 0.05 320000 320000 264.785 88 1 euclidean
1402 400 79800 2 3 0.05 320000 320000 545.097 100 2 euclidean
1403 400 79800 2 3 0.05 320000 320000 201.674 84 3 euclidean
1404 400 79800 2 3 0.05 320000 320000 195.398 86 4 euclidean
1405 400 79800 2 3 0.05 320000 320000 272.177 62 5 euclidean
1406 400 79800 2 3 0.05 320000 320000 274.9 68 6 euclidean
1407 400 79800 2 3 0.05 320000 320000 195.759 96 7 euclidean
1408 400 79800 2 3 0.05 320000 320000 247.558 80 8 euclidean
1409 400 79800 2 3 0.05 320000 320000 255.827 66 9 euclidean
1410 400 79800 2 3 0.05 320000 320000 274.725 60 10 euclidean
1411 400 79800 2 3 0.1 320000 320000 273.501 138 1 euclidean
1412 400 79800 2 3 0.1 320000 320000 269.208 108 2 euclidean
1413 400 79800 2 3 0.1 320000 320000 195.029 132 3 euclidean
1414 400 79800 2 3 0.1 320000 320000 339.84 124 4 euclidean
1415 400 79800 2 3 0.1 320000 320000 217.698 150 5 euclidean
1416 400 79800 2 3 0.1 320000 320000 291.913 124 6 euclidean
1417 400 79800 2 3 0.1 320000 320000 185.901 132 7 euclidean
1418 400 79800 2 3 0.1 320000 320000 260.738 130 8 euclidean
1419 400 79800 2 3 0.1 320000 320000 206.006 138 9 euclidean
1420 400 79800 2 3 0.1 320000 320000 274.531 118 10 euclidean
1421 400 79800 2 3 0.5 320000 320000 245.45 356 1 euclidean
1422 400 79800 2 3 0.5 320000 320000 247.692999999999 408 2 euclidean
1423 400 79800 2 3 0.5 320000 320000 261.909 428 3 euclidean
1424 400 79800 2 3 0.5 320000 320000 192.744 412 4 euclidean
1425 400 79800 2 3 0.5 320000 320000 212.145 422 5 euclidean
1426 400 79800 2 3 0.5 320000 320000 199.787 372 6 euclidean
1427 400 79800 2 3 0.5 320000 320000 198.032 390 7 euclidean
1428 400 79800 2 3 0.5 320000 320000 259.959000000001 406 8 euclidean
1429 400 79800 2 3 0.5 320000 320000 254.087 386 9 euclidean
1430 400 79800 2 3 0.5 320000 320000 275.875 390 10 euclidean
1431 400 79800 2 3 1 320000 320000 187.94 614 1 euclidean
1432 400 79800 2 3 1 320000 320000 252.453 604 2 euclidean
1433 400 79800 2 3 1 320000 320000 304.138 622 3 euclidean
1434 400 79800 2 3 1 320000 320000 180.287 606 4 euclidean
1435 400 79800 2 3 1 320000 320000 179.8 642 5 euclidean
1436 400 79800 2 3 1 320000 320000 198.24 564 6 euclidean
1437 400 79800 2 3 1 320000 320000 296.659 596 7 euclidean
1438 400 79800 2 3 1 320000 320000 252.394 610 8 euclidean
1439 400 79800 2 3 1 320000 320000 192.608 642 9 euclidean
1440 400 79800 2 3 1 320000 320000 270.052 600 10 euclidean
1441 400 79800 3 1 0.05 480000 480000 321.614 132 1 euclidean
1442 400 79800 3 1 0.05 480000 480000 278.733 96 2 euclidean
1443 400 79800 3 1 0.05 480000 480000 266.434 116 3 euclidean
1444 400 79800 3 1 0.05 480000 480000 284.251 110 4 euclidean
1445 400 79800 3 1 0.05 480000 480000 384.415 170 5 euclidean
1446 400 79800 3 1 0.05 480000 480000 372.23 134 6 euclidean
1447 400 79800 3 1 0.05 480000 480000 394.529 114 7 euclidean
1448 400 79800 3 1 0.05 480000 480000 404.461 108 8 euclidean
1449 400 79800 3 1 0.05 480000 480000 410.549 132 9 euclidean
1450 400 79800 3 1 0.05 480000 480000 428.787 86 10 euclidean
1451 400 79800 3 1 0.1 480000 480000 293.122 228 1 euclidean
1452 400 79800 3 1 0.1 480000 480000 314.038 156 2 euclidean
1453 400 79800 3 1 0.1 480000 480000 372.862 164 3 euclidean
1454 400 79800 3 1 0.1 480000 480000 368.745 162 4 euclidean
1455 400 79800 3 1 0.1 480000 480000 402.553 206 5 euclidean
1456 400 79800 3 1 0.1 480000 480000 291.475 186 6 euclidean
1457 400 79800 3 1 0.1 480000 480000 273.069 186 7 euclidean
1458 400 79800 3 1 0.1 480000 480000 333.075 136 8 euclidean
1459 400 79800 3 1 0.1 480000 480000 281.168 210 9 euclidean
1460 400 79800 3 1 0.1 480000 480000 289.178 164 10 euclidean
1461 400 79800 3 1 0.5 480000 480000 471.047 442 1 euclidean
1462 400 79800 3 1 0.5 480000 480000 300.607 380 2 euclidean
1463 400 79800 3 1 0.5 480000 480000 274.800999999999 486 3 euclidean
1464 400 79800 3 1 0.5 480000 480000 441.762 422 4 euclidean
1465 400 79800 3 1 0.5 480000 480000 289.651 442 5 euclidean
1466 400 79800 3 1 0.5 480000 480000 320.861 382 6 euclidean
1467 400 79800 3 1 0.5 480000 480000 379.764 386 7 euclidean
1468 400 79800 3 1 0.5 480000 480000 305.41 410 8 euclidean
1469 400 79800 3 1 0.5 480000 480000 508.851 366 9 euclidean
1470 400 79800 3 1 0.5 480000 480000 302.251 420 10 euclidean
1471 400 79800 3 1 1 480000 480000 442.638 616 1 euclidean
1472 400 79800 3 1 1 480000 480000 311.341 658 2 euclidean
1473 400 79800 3 1 1 480000 480000 396.372 698 3 euclidean
1474 400 79800 3 1 1 480000 480000 295.813 706 4 euclidean
1475 400 79800 3 1 1 480000 480000 343.752 618 5 euclidean
1476 400 79800 3 1 1 480000 480000 315.357 658 6 euclidean
1477 400 79800 3 1 1 480000 480000 306.593 610 7 euclidean
1478 400 79800 3 1 1 480000 480000 306.547 668 8 euclidean
1479 400 79800 3 1 1 480000 480000 307.862 664 9 euclidean
1480 400 79800 3 1 1 480000 480000 299.892 632 10 euclidean
1481 400 79800 3 2 0.05 480000 480000 425.397 268 1 euclidean
1482 400 79800 3 2 0.05 480000 480000 306.454 226 2 euclidean
1483 400 79800 3 2 0.05 480000 480000 323.313 250 3 euclidean
1484 400 79800 3 2 0.05 480000 480000 423.6 184 4 euclidean
1485 400 79800 3 2 0.05 480000 480000 423.985 226 5 euclidean
1486 400 79800 3 2 0.05 480000 480000 291.223 260 6 euclidean
1487 400 79800 3 2 0.05 480000 480000 395.376999999999 228 7 euclidean
1488 400 79800 3 2 0.05 480000 480000 288.813 244 8 euclidean
1489 400 79800 3 2 0.05 480000 480000 420.424 226 9 euclidean
1490 400 79800 3 2 0.05 480000 480000 308.758 286 10 euclidean
1491 400 79800 3 2 0.1 480000 480000 294.469 404 1 euclidean
1492 400 79800 3 2 0.1 480000 480000 291.863 404 2 euclidean
1493 400 79800 3 2 0.1 480000 480000 394.289 484 3 euclidean
1494 400 79800 3 2 0.1 480000 480000 428.182 446 4 euclidean
1495 400 79800 3 2 0.1 480000 480000 289.518 448 5 euclidean
1496 400 79800 3 2 0.1 480000 480000 300.31 470 6 euclidean
1497 400 79800 3 2 0.1 480000 480000 382.881 480 7 euclidean
1498 400 79800 3 2 0.1 480000 480000 409.881 454 8 euclidean
1499 400 79800 3 2 0.1 480000 480000 409.973 450 9 euclidean
1500 400 79800 3 2 0.1 480000 480000 263.232 492 10 euclidean
1501 400 79800 3 2 0.5 480000 480000 316.552 1304 1 euclidean
1502 400 79800 3 2 0.5 480000 480000 434.617 1270 2 euclidean
1503 400 79800 3 2 0.5 480000 480000 311.366 1280 3 euclidean
1504 400 79800 3 2 0.5 480000 480000 280.432 1262 4 euclidean
1505 400 79800 3 2 0.5 480000 480000 302.711 1254 5 euclidean
1506 400 79800 3 2 0.5 480000 480000 315.389 1190 6 euclidean
1507 400 79800 3 2 0.5 480000 480000 287.824 1236 7 euclidean
1508 400 79800 3 2 0.5 480000 480000 312.795 1212 8 euclidean
1509 400 79800 3 2 0.5 480000 480000 379.765 1204 9 euclidean
1510 400 79800 3 2 0.5 480000 480000 477.175 1246 10 euclidean
1511 400 79800 3 2 1 480000 480000 299.755 1780 1 euclidean
1512 400 79800 3 2 1 480000 480000 319.525 1760 2 euclidean
1513 400 79800 3 2 1 480000 480000 258.54 1748 3 euclidean
1514 400 79800 3 2 1 480000 480000 307.512 1856 4 euclidean
1515 400 79800 3 2 1 480000 480000 284.204 1796 5 euclidean
1516 400 79800 3 2 1 480000 480000 302.173 1826 6 euclidean
1517 400 79800 3 2 1 480000 480000 368.06 1738 7 euclidean
1518 400 79800 3 2 1 480000 480000 304.864 1792 8 euclidean
1519 400 79800 3 2 1 480000 480000 299.686 1814 9 euclidean
1520 400 79800 3 2 1 480000 480000 436.819 1736 10 euclidean
1521 400 79800 3 3 0.05 480000 480000 388.288 206 1 euclidean
1522 400 79800 3 3 0.05 480000 480000 492.968 230 2 euclidean
1523 400 79800 3 3 0.05 480000 480000 313.257 234 3 euclidean
1524 400 79800 3 3 0.05 480000 480000 303.154 240 4 euclidean
1525 400 79800 3 3 0.05 480000 480000 313.641 246 5 euclidean
1526 400 79800 3 3 0.05 480000 480000 371.584 254 6 euclidean
1527 400 79800 3 3 0.05 480000 480000 313.35 196 7 euclidean
1528 400 79800 3 3 0.05 480000 480000 284.192 216 8 euclidean
1529 400 79800 3 3 0.05 480000 480000 250.721 214 9 euclidean
1530 400 79800 3 3 0.05 480000 480000 294.35 182 10 euclidean
1531 400 79800 3 3 0.1 480000 480000 387.377 366 1 euclidean
1532 400 79800 3 3 0.1 480000 480000 398.913 368 2 euclidean
1533 400 79800 3 3 0.1 480000 480000 298.324 432 3 euclidean
1534 400 79800 3 3 0.1 480000 480000 321.483 308 4 euclidean
1535 400 79800 3 3 0.1 480000 480000 267.593 354 5 euclidean
1536 400 79800 3 3 0.1 480000 480000 297.437 356 6 euclidean
1537 400 79800 3 3 0.1 480000 480000 305 418 7 euclidean
1538 400 79800 3 3 0.1 480000 480000 300.865 372 8 euclidean
1539 400 79800 3 3 0.1 480000 480000 420.528 380 9 euclidean
1540 400 79800 3 3 0.1 480000 480000 295.556 372 10 euclidean
1541 400 79800 3 3 0.5 480000 480000 411.329 1236 1 euclidean
1542 400 79800 3 3 0.5 480000 480000 390.838 1122 2 euclidean
1543 400 79800 3 3 0.5 480000 480000 391.612 1220 3 euclidean
1544 400 79800 3 3 0.5 480000 480000 313.748 1180 4 euclidean
1545 400 79800 3 3 0.5 480000 480000 311.896 1162 5 euclidean
1546 400 79800 3 3 0.5 480000 480000 304.864 1178 6 euclidean
1547 400 79800 3 3 0.5 480000 480000 305.121 1184 7 euclidean
1548 400 79800 3 3 0.5 480000 480000 455.824 1234 8 euclidean
1549 400 79800 3 3 0.5 480000 480000 307.057 1062 9 euclidean
1550 400 79800 3 3 0.5 480000 480000 414.33 1212 10 euclidean
1551 400 79800 3 3 1 480000 480000 301.644 1618 1 euclidean
1552 400 79800 3 3 1 480000 480000 296.37 1664 2 euclidean
1553 400 79800 3 3 1 480000 480000 299.962 1732 3 euclidean
1554 400 79800 3 3 1 480000 480000 283.408 1662 4 euclidean
1555 400 79800 3 3 1 480000 480000 311.207 1716 5 euclidean
1556 400 79800 3 3 1 480000 480000 329.738 1786 6 euclidean
1557 400 79800 3 3 1 480000 480000 416.208 1668 7 euclidean
1558 400 79800 3 3 1 480000 480000 305.421 1650 8 euclidean
1559 400 79800 3 3 1 480000 480000 391.214 1654 9 euclidean
1560 400 79800 3 3 1 480000 480000 322.804 1742 10 euclidean
1561 400 79800 10 1 0.05 1600000 1600000 976.196 8128 1 euclidean
1562 400 79800 10 1 0.05 1600000 1600000 1427.036 8072 2 euclidean
1563 400 79800 10 1 0.05 1600000 1600000 1037.537 7968 3 euclidean
1564 400 79800 10 1 0.05 1600000 1600000 1042.724 7958 4 euclidean
1565 400 79800 10 1 0.05 1600000 1600000 1055.346 8152 5 euclidean
1566 400 79800 10 1 0.05 1600000 1600000 1414.973 8340 6 euclidean
1567 400 79800 10 1 0.05 1600000 1600000 1407.526 7572 7 euclidean
1568 400 79800 10 1 0.05 1600000 1600000 1073.554 7894 8 euclidean
1569 400 79800 10 1 0.05 1600000 1600000 1056.643 7780 9 euclidean
1570 400 79800 10 1 0.05 1600000 1600000 1337.782 8170 10 euclidean
1571 400 79800 10 1 0.1 1600000 1600000 1096.612 11688 1 euclidean
1572 400 79800 10 1 0.1 1600000 1600000 1536.658 10462 2 euclidean
1573 400 79800 10 1 0.1 1600000 1600000 1085.219 11120 3 euclidean
1574 400 79800 10 1 0.1 1600000 1600000 989.184 11612 4 euclidean
1575 400 79800 10 1 0.1 1600000 1600000 1050.158 10886 5 euclidean
1576 400 79800 10 1 0.1 1600000 1600000 1046.356 11524 6 euclidean
1577 400 79800 10 1 0.1 1600000 1600000 1521.321 11078 7 euclidean
1578 400 79800 10 1 0.1 1600000 1600000 1317.117 11416 8 euclidean
1579 400 79800 10 1 0.1 1600000 1600000 23712.465 11658 9 euclidean
1580 400 79800 10 1 0.1 1600000 1600000 1174.502 11374 10 euclidean
1581 400 79800 10 1 0.5 1600000 1600000 1141.188 20686 1 euclidean
1582 400 79800 10 1 0.5 1600000 1600000 960.311 19486 2 euclidean
1583 400 79800 10 1 0.5 1600000 1600000 1100.539 18738 3 euclidean
1584 400 79800 10 1 0.5 1600000 1600000 1061.095 20736 4 euclidean
1585 400 79800 10 1 0.5 1600000 1600000 1489.613 21256 5 euclidean
1586 400 79800 10 1 0.5 1600000 1600000 1091.242 18300 6 euclidean
1587 400 79800 10 1 0.5 1600000 1600000 1194.777 20012 7 euclidean
1588 400 79800 10 1 0.5 1600000 1600000 1088.074 19668 8 euclidean
1589 400 79800 10 1 0.5 1600000 1600000 1078.325 18650 9 euclidean
1590 400 79800 10 1 0.5 1600000 1600000 1081.738 19788 10 euclidean
1591 400 79800 10 1 1 1600000 1600000 1170.272 23960 1 euclidean
1592 400 79800 10 1 1 1600000 1600000 1425.167 22184 2 euclidean
1593 400 79800 10 1 1 1600000 1600000 1032.116 25230 3 euclidean
1594 400 79800 10 1 1 1600000 1600000 1487.339 22584 4 euclidean
1595 400 79800 10 1 1 1600000 1600000 1017.91 24174 5 euclidean
1596 400 79800 10 1 1 1600000 1600000 1071.047 25228 6 euclidean
1597 400 79800 10 1 1 1600000 1600000 1054.719 24470 7 euclidean
1598 400 79800 10 1 1 1600000 1600000 1113.751 22500 8 euclidean
1599 400 79800 10 1 1 1600000 1600000 1210.105 22922 9 euclidean
1600 400 79800 10 1 1 1600000 1600000 1095.786 24524 10 euclidean
1601 400 79800 10 2 0.05 1600000 1600000 1362.29 7168 1 euclidean
1602 400 79800 10 2 0.05 1600000 1600000 990.21 7326 2 euclidean
1603 400 79800 10 2 0.05 1600000 1600000 1011.281 7436 3 euclidean
1604 400 79800 10 2 0.05 1600000 1600000 1362.01 7226 4 euclidean
1605 400 79800 10 2 0.05 1600000 1600000 1063.239 7528 5 euclidean
1606 400 79800 10 2 0.05 1600000 1600000 1466.982 7838 6 euclidean
1607 400 79800 10 2 0.05 1600000 1600000 889.735 7386 7 euclidean
1608 400 79800 10 2 0.05 1600000 1600000 900.603 7138 8 euclidean
1609 400 79800 10 2 0.05 1600000 1600000 883.758 7374 9 euclidean
1610 400 79800 10 2 0.05 1600000 1600000 983.277 7528 10 euclidean
1611 400 79800 10 2 0.1 1600000 1600000 1019.317 10624 1 euclidean
1612 400 79800 10 2 0.1 1600000 1600000 1304.062 10192 2 euclidean
1613 400 79800 10 2 0.1 1600000 1600000 1398.947 11052 3 euclidean
1614 400 79800 10 2 0.1 1600000 1600000 958.75 10674 4 euclidean
1615 400 79800 10 2 0.1 1600000 1600000 1336.391 10180 5 euclidean
1616 400 79800 10 2 0.1 1600000 1600000 1047.755 10810 6 euclidean
1617 400 79800 10 2 0.1 1600000 1600000 1065.857 10550 7 euclidean
1618 400 79800 10 2 0.1 1600000 1600000 1103.14 10306 8 euclidean
1619 400 79800 10 2 0.1 1600000 1600000 1411.476 10128 9 euclidean
1620 400 79800 10 2 0.1 1600000 1600000 1417.569 11094 10 euclidean
1621 400 79800 10 2 0.5 1600000 1600000 12404.174 20234 1 euclidean
1622 400 79800 10 2 0.5 1600000 1600000 1020.149 20108 2 euclidean
1623 400 79800 10 2 0.5 1600000 1600000 1430.002 19950 3 euclidean
1624 400 79800 10 2 0.5 1600000 1600000 1331.765 20340 4 euclidean
1625 400 79800 10 2 0.5 1600000 1600000 1084.905 19364 5 euclidean
1626 400 79800 10 2 0.5 1600000 1600000 1419.202 19544 6 euclidean
1627 400 79800 10 2 0.5 1600000 1600000 1020.294 19690 7 euclidean
1628 400 79800 10 2 0.5 1600000 1600000 926.088 19996 8 euclidean
1629 400 79800 10 2 0.5 1600000 1600000 1344.46 19734 9 euclidean
1630 400 79800 10 2 0.5 1600000 1600000 1476.358 20248 10 euclidean
1631 400 79800 10 2 1 1600000 1600000 1016.138 26152 1 euclidean
1632 400 79800 10 2 1 1600000 1600000 1364.504 26156 2 euclidean
1633 400 79800 10 2 1 1600000 1600000 985.661 27020 3 euclidean
1634 400 79800 10 2 1 1600000 1600000 1004.621 25900 4 euclidean
1635 400 79800 10 2 1 1600000 1600000 1365.528 26756 5 euclidean
1636 400 79800 10 2 1 1600000 1600000 1065.326 26004 6 euclidean
1637 400 79800 10 2 1 1600000 1600000 1083.019 26334 7 euclidean
1638 400 79800 10 2 1 1600000 1600000 1097.379 26220 8 euclidean
1639 400 79800 10 2 1 1600000 1600000 1331.71 26480 9 euclidean
1640 400 79800 10 2 1 1600000 1600000 1166.695 26384 10 euclidean
1641 400 79800 10 3 0.05 1600000 1600000 1356.817 6864 1 euclidean
1642 400 79800 10 3 0.05 1600000 1600000 966.145 6724 2 euclidean
1643 400 79800 10 3 0.05 1600000 1600000 1186.558 6830 3 euclidean
1644 400 79800 10 3 0.05 1600000 1600000 976.938 7138 4 euclidean
1645 400 79800 10 3 0.05 1600000 1600000 1329.324 6826 5 euclidean
1646 400 79800 10 3 0.05 1600000 1600000 1287.507 7046 6 euclidean
1647 400 79800 10 3 0.05 1600000 1600000 1077.77 6596 7 euclidean
1648 400 79800 10 3 0.05 1600000 1600000 1331.036 6648 8 euclidean
1649 400 79800 10 3 0.05 1600000 1600000 1380.462 6662 9 euclidean
1650 400 79800 10 3 0.05 1600000 1600000 1385.877 6662 10 euclidean
1651 400 79800 10 3 0.1 1600000 1600000 1086.419 9966 1 euclidean
1652 400 79800 10 3 0.1 1600000 1600000 1351.439 10508 2 euclidean
1653 400 79800 10 3 0.1 1600000 1600000 1325.015 10040 3 euclidean
1654 400 79800 10 3 0.1 1600000 1600000 998.439 10562 4 euclidean
1655 400 79800 10 3 0.1 1600000 1600000 1448.706 10200 5 euclidean
1656 400 79800 10 3 0.1 1600000 1600000 1019.587 9714 6 euclidean
1657 400 79800 10 3 0.1 1600000 1600000 1403.045 9894 7 euclidean
1658 400 79800 10 3 0.1 1600000 1600000 1061.288 10626 8 euclidean
1659 400 79800 10 3 0.1 1600000 1600000 994.075 10080 9 euclidean
1660 400 79800 10 3 0.1 1600000 1600000 1299.944 9644 10 euclidean
1661 400 79800 10 3 0.5 1600000 1600000 1502.685 18638 1 euclidean
1662 400 79800 10 3 0.5 1600000 1600000 1577.357 18632 2 euclidean
1663 400 79800 10 3 0.5 1600000 1600000 1301.115 18256 3 euclidean
1664 400 79800 10 3 0.5 1600000 1600000 1417.277 19204 4 euclidean
1665 400 79800 10 3 0.5 1600000 1600000 1366.676 19822 5 euclidean
1666 400 79800 10 3 0.5 1600000 1600000 1497.561 19714 6 euclidean
1667 400 79800 10 3 0.5 1600000 1600000 1451.241 18848 7 euclidean
1668 400 79800 10 3 0.5 1600000 1600000 1366.565 19484 8 euclidean
1669 400 79800 10 3 0.5 1600000 1600000 1080.83 18196 9 euclidean
1670 400 79800 10 3 0.5 1600000 1600000 1417.556 19516 10 euclidean
1671 400 79800 10 3 1 1600000 1600000 1425.098 25274 1 euclidean
1672 400 79800 10 3 1 1600000 1600000 1362.857 25280 2 euclidean
1673 400 79800 10 3 1 1600000 1600000 1352.18 25754 3 euclidean
1674 400 79800 10 3 1 1600000 1600000 1376.545 25046 4 euclidean
1675 400 79800 10 3 1 1600000 1600000 1458.892 25306 5 euclidean
1676 400 79800 10 3 1 1600000 1600000 1092.596 25382 6 euclidean
1677 400 79800 10 3 1 1600000 1600000 1078.198 24802 7 euclidean
1678 400 79800 10 3 1 1600000 1600000 1064.979 24958 8 euclidean
1679 400 79800 10 3 1 1600000 1600000 1373.885 25072 9 euclidean
1680 400 79800 10 3 1 1600000 1600000 1068.837 25386 10 euclidean
1681 400 79800 20 1 0.05 3200000 3200000 2343.216 36720 1 euclidean
1682 400 79800 20 1 0.05 3200000 3200000 2301.608 35934 2 euclidean
1683 400 79800 20 1 0.05 3200000 3200000 3256.436 37640 3 euclidean
1684 400 79800 20 1 0.05 3200000 3200000 3307.844 36956 4 euclidean
1685 400 79800 20 1 0.05 3200000 3200000 2205.957 35368 5 euclidean
1686 400 79800 20 1 0.05 3200000 3200000 2297.587 36330 6 euclidean
1687 400 79800 20 1 0.05 3200000 3200000 3027.82 36180 7 euclidean
1688 400 79800 20 1 0.05 3200000 3200000 2982.524 36694 8 euclidean
1689 400 79800 20 1 0.05 3200000 3200000 2419.87 35880 9 euclidean
1690 400 79800 20 1 0.05 3200000 3200000 3122.974 36124 10 euclidean
1691 400 79800 20 1 0.1 3200000 3200000 2949.917 53434 1 euclidean
1692 400 79800 20 1 0.1 3200000 3200000 2181.13 52476 2 euclidean
1693 400 79800 20 1 0.1 3200000 3200000 2429.784 53934 3 euclidean
1694 400 79800 20 1 0.1 3200000 3200000 3336.339 53308 4 euclidean
1695 400 79800 20 1 0.1 3200000 3200000 2854.103 51982 5 euclidean
1696 400 79800 20 1 0.1 3200000 3200000 2305.053 51772 6 euclidean
1697 400 79800 20 1 0.1 3200000 3200000 2818.516 51670 7 euclidean
1698 400 79800 20 1 0.1 3200000 3200000 2804.849 52212 8 euclidean
